attack_id,name,tier,group,selection_reasons,guard_disabled,dodge_bypass,airborne_avoidance,parry_disabled,bullet_ids,behavior_ids,animation_associations,npc_row_count,map_npc_model_count,vanilla_flag_changes,priority_band
82102070,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82102072;82102073,802102070,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82103000,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82103002;82103003,802103000,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82103010,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82103012;82103013,802103010,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82103020,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82103022;82103023,802103020,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82103030,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82103032;82103033,802103030,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82103040,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82103042;82103043,802103040,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82103050,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82103052;82103053,802103050,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82103060,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82103062;82103063,802103060,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82103070,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82103072;82103073,802103070,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82104200,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82104202;82104203,802104200,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82104210,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82104212;82104213,802104210,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82104220,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82104222;82104223,802104220,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82104230,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82104232;82104233,802104230,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82104240,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82104242;82104243,802104240,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82104250,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82104252;82104253,802104250,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82104260,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82104262;82104263,802104260,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82104270,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82104272;82104273,802104270,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105000,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105002;82105003,802105000,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105010,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105012;82105013,802105010,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105020,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105022;82105023,802105020,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105030,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105032;82105033,802105030,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105040,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105042;82105043,802105040,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105050,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105052;82105053,802105050,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105060,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105062;82105063,802105060,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105070,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105072;82105073,802105070,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105200,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105202;82105203,802105200,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105210,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105212;82105213,802105210,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105220,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105222;82105223,802105220,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105230,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105232;82105233,802105230,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105240,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105242;82105243,802105240,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105250,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105252;82105253,802105250,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105260,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105262;82105263,802105260,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82105270,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82105272;82105273,802105270,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84308100,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84308102;84308103,804308100,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84308110,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84308112;84308113,804308110,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84308120,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84308122;84308123,804308120,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84308130,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84308132;84308133,804308130,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84308140,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84308142;84308143;84308152,804308140;804308150,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84308150,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84308153,804308150,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84308160,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84308162;84308163,804308160,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84308170,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84308172;84308173,804308170,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84318100,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84318102;84318103,804318100,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84318110,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84318112;84318113,804318110,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84318120,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84318122;84318123,804318120,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84318130,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84318132;84318133,804318130,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84318140,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84318142;84318143;84318152,804318140;804318150,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84318150,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84318153,804318150,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84318160,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84318162;84318163,804318160,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84318170,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84318172;84318173,804318170,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84508000,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84508002;84508003,804508000,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84508010,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84508012;84508013,804508010,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84508020,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84508022;84508023,804508020,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84508030,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84508032;84508033,804508030,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84508040,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84508042;84508043,804508040,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84508050,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84508052;84508053,804508050,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84508060,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84508062;84508063,804508060,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
84508070,,U,Unapproved screening result,small-floor-probe,0,0,0,0,84508072;84508073,804508070,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
